ID,Name,Category,Price
8323,Item-8323,Toys,492.53
8324,Item-8324,Clothing,322.87
8325,Item-8325,Electronics,450.72
8326,Item-8326,Electronics,87.78
8327,Item-8327,Sports,13.91
8328,Item-8328,Food,277.51
8329,Item-8329,Clothing,202.12
8330,Item-8330,Sports,365.38
8331,Item-8331,Clothing,399.65
8332,Item-8332,Clothing,349.62
8333,Item-8333,Electronics,405.69
8334,Item-8334,Food,427.16
8335,Item-8335,Electronics,166.88
8336,Item-8336,Electronics,337.16
8337,Item-8337,Food,164.46
8338,Item-8338,Clothing,219.68
8339,Item-8339,Food,455.85
8340,Item-8340,Clothing,37.18
8341,Item-8341,Food,207.39
8342,Item-8342,Sports,224.29
8343,Item-8343,Home,396.04
8344,Item-8344,Sports,159.53
8345,Item-8345,Food,58.16
8346,Item-8346,Books,446.94
8347,Item-8347,Sports,156.5
8348,Item-8348,Home,378.23
8349,Item-8349,Home,78.48
8350,Item-8350,Books,114.39
8351,Item-8351,Food,146.74
8352,Item-8352,Books,410.92
8353,Item-8353,Sports,108.93
8354,Item-8354,Home,283.57
8355,Item-8355,Clothing,367.52
8356,Item-8356,Books,490.32
8357,Item-8357,Clothing,62.96
8358,Item-8358,Clothing,273.53
8359,Item-8359,Home,140.9
8360,Item-8360,Food,248.82
8361,Item-8361,Sports,31.76
8362,Item-8362,Electronics,428.01
8363,Item-8363,Electronics,156.73
8364,Item-8364,Clothing,129.23
8365,Item-8365,Toys,308.09
8366,Item-8366,Home,484.8
8367,Item-8367,Food,104.86
8368,Item-8368,Electronics,427.67
8369,Item-8369,Books,425.63
8370,Item-8370,Home,201.59
8371,Item-8371,Clothing,266.64
8372,Item-8372,Clothing,421.24
8373,Item-8373,Sports,378.13
8374,Item-8374,Toys,307.22
8375,Item-8375,Clothing,103.67
8376,Item-8376,Books,394.11
8377,Item-8377,Sports,40.54
8378,Item-8378,Home,448.99
8379,Item-8379,Home,356.47
8380,Item-8380,Sports,451.05
8381,Item-8381,Toys,87.33
8382,Item-8382,Home,369.01
8383,Item-8383,Food,164.09
8384,Item-8384,Electronics,271.2
8385,Item-8385,Sports,49.09
8386,Item-8386,Home,397.02
8387,Item-8387,Books,276.34
8388,Item-8388,Clothing,91.55
8389,Item-8389,Clothing,463.83
8390,Item-8390,Home,495.9
8391,Item-8391,Home,31.77
8392,Item-8392,Sports,340.92
8393,Item-8393,Food,52.04
8394,Item-8394,Clothing,467.59
8395,Item-8395,Books,476.43
8396,Item-8396,Sports,64.7
8397,Item-8397,Books,305.19
8398,Item-8398,Food,219.57
8399,Item-8399,Home,256.73
8400,Item-8400,Sports,84.82
8401,Item-8401,Home,285.12
8402,Item-8402,Sports,463.85
8403,Item-8403,Clothing,409.13
8404,Item-8404,Electronics,92.08
8405,Item-8405,Sports,147.43
8406,Item-8406,Home,376.93
8407,Item-8407,Clothing,424.06
8408,Item-8408,Sports,91.69
8409,Item-8409,Toys,173.88
8410,Item-8410,Electronics,408.29
8411,Item-8411,Toys,337.88
8412,Item-8412,Electronics,364.18
8413,Item-8413,Electronics,383.94
8414,Item-8414,Toys,451.83
8415,Item-8415,Clothing,389.01
8416,Item-8416,Sports,153.36
8417,Item-8417,Clothing,204.65
8418,Item-8418,Electronics,312.57
8419,Item-8419,Toys,145.13
8420,Item-8420,Toys,109.17
8421,Item-8421,Home,346.93
8422,Item-8422,Home,188.93
8423,Item-8423,Toys,38.21
8424,Item-8424,Food,334.46
8425,Item-8425,Books,75.48
8426,Item-8426,Books,387.09
8427,Item-8427,Electronics,487.08
8428,Item-8428,Home,258.92
8429,Item-8429,Toys,459.11
8430,Item-8430,Home,106.32
8431,Item-8431,Books,179.54
8432,Item-8432,Food,496.07
8433,Item-8433,Clothing,465.25
8434,Item-8434,Toys,256.04
8435,Item-8435,Books,431.23
8436,Item-8436,Clothing,83.68
8437,Item-8437,Sports,58.13
8438,Item-8438,Sports,243.63
8439,Item-8439,Food,355.22
8440,Item-8440,Electronics,246.94
8441,Item-8441,Home,173.64
8442,Item-8442,Clothing,252.41
8443,Item-8443,Sports,114.12
8444,Item-8444,Home,127.55
8445,Item-8445,Books,212.81
8446,Item-8446,Clothing,218.39
8447,Item-8447,Electronics,28.96
8448,Item-8448,Food,132.28
8449,Item-8449,Home,499.28
8450,Item-8450,Food,284.44
8451,Item-8451,Food,149.85
8452,Item-8452,Home,403.18
8453,Item-8453,Home,430.64
8454,Item-8454,Electronics,73.12
8455,Item-8455,Books,472.7
8456,Item-8456,Books,302.49
8457,Item-8457,Sports,84.69
8458,Item-8458,Books,127.86
8459,Item-8459,Clothing,275.58
8460,Item-8460,Books,171.06
8461,Item-8461,Books,226.24
8462,Item-8462,Clothing,230.19
8463,Item-8463,Food,46.06
8464,Item-8464,Home,375.24
8465,Item-8465,Toys,433.23
8466,Item-8466,Clothing,460.43
8467,Item-8467,Toys,205.01
8468,Item-8468,Electronics,396.7
8469,Item-8469,Books,57.85
8470,Item-8470,Clothing,261.65
8471,Item-8471,Sports,379.31
8472,Item-8472,Electronics,28.97
8473,Item-8473,Clothing,297.84
8474,Item-8474,Clothing,86.12
8475,Item-8475,Clothing,333.83
8476,Item-8476,Toys,472.38
8477,Item-8477,Electronics,166.43
8478,Item-8478,Clothing,459.09
8479,Item-8479,Sports,266.32
8480,Item-8480,Home,457.98
8481,Item-8481,Books,131.41
8482,Item-8482,Toys,201.44
8483,Item-8483,Electronics,465.4
8484,Item-8484,Home,384.43
8485,Item-8485,Sports,177.6
8486,Item-8486,Toys,14.46
8487,Item-8487,Food,130.54
8488,Item-8488,Books,153.98
8489,Item-8489,Toys,82.66
8490,Item-8490,Home,130.71
8491,Item-8491,Home,112.5
8492,Item-8492,Food,389.16
8493,Item-8493,Clothing,432.1
8494,Item-8494,Home,162.66
8495,Item-8495,Home,170.51
8496,Item-8496,Home,313.13
8497,Item-8497,Electronics,351.76
8498,Item-8498,Electronics,490.76
8499,Item-8499,Sports,427.95
8500,Item-8500,Sports,391.54
8501,Item-8501,Books,371.79
8502,Item-8502,Toys,81.67
8503,Item-8503,Sports,104.11
8504,Item-8504,Clothing,11.91
8505,Item-8505,Books,249.26
8506,Item-8506,Books,224.93
8507,Item-8507,Electronics,183.76
8508,Item-8508,Electronics,348.81
8509,Item-8509,Food,426.94
8510,Item-8510,Electronics,310.91
8511,Item-8511,Toys,469.28
8512,Item-8512,Toys,208.44
8513,Item-8513,Toys,494.86
8514,Item-8514,Books,282.0
8515,Item-8515,Toys,102.05
8516,Item-8516,Electronics,498.1
8517,Item-8517,Electronics,473.18
8518,Item-8518,Toys,30.93
8519,Item-8519,Food,279.26
8520,Item-8520,Clothing,203.17
8521,Item-8521,Books,57.27
8522,Item-8522,Toys,349.86
8523,Item-8523,Sports,450.09
8524,Item-8524,Toys,71.35
8525,Item-8525,Books,171.21
8526,Item-8526,Home,490.46
8527,Item-8527,Toys,310.84
8528,Item-8528,Food,15.23
8529,Item-8529,Home,255.43
8530,Item-8530,Books,44.76
8531,Item-8531,Home,334.06
8532,Item-8532,Books,156.1
8533,Item-8533,Toys,58.0
8534,Item-8534,Home,233.53
8535,Item-8535,Home,342.2
8536,Item-8536,Home,388.23
8537,Item-8537,Electronics,137.69
8538,Item-8538,Toys,449.17
8539,Item-8539,Home,63.82
8540,Item-8540,Home,202.98
8541,Item-8541,Electronics,399.05
8542,Item-8542,Clothing,198.03
8543,Item-8543,Food,373.55
8544,Item-8544,Sports,490.61
8545,Item-8545,Clothing,492.5
8546,Item-8546,Books,468.52
8547,Item-8547,Electronics,496.34
8548,Item-8548,Home,207.23
8549,Item-8549,Toys,250.85
8550,Item-8550,Toys,494.69
8551,Item-8551,Food,207.88
8552,Item-8552,Toys,71.02
8553,Item-8553,Sports,116.44
8554,Item-8554,Electronics,455.1
8555,Item-8555,Books,168.81
8556,Item-8556,Home,15.53
8557,Item-8557,Clothing,294.31
8558,Item-8558,Sports,143.6
8559,Item-8559,Food,117.08
8560,Item-8560,Food,267.97
8561,Item-8561,Food,384.73
8562,Item-8562,Toys,111.61
8563,Item-8563,Sports,441.03
8564,Item-8564,Electronics,10.71
8565,Item-8565,Sports,383.37
8566,Item-8566,Electronics,473.63
8567,Item-8567,Sports,37.95
8568,Item-8568,Books,482.2
8569,Item-8569,Clothing,87.1
8570,Item-8570,Clothing,61.71
8571,Item-8571,Toys,441.55
8572,Item-8572,Food,122.63
8573,Item-8573,Food,54.74
8574,Item-8574,Clothing,345.62
8575,Item-8575,Home,191.57
8576,Item-8576,Toys,498.93
8577,Item-8577,Books,479.05
8578,Item-8578,Food,375.37
8579,Item-8579,Books,90.13
8580,Item-8580,Toys,179.17
8581,Item-8581,Books,243.51
8582,Item-8582,Electronics,429.04
8583,Item-8583,Sports,393.48
8584,Item-8584,Books,425.27
8585,Item-8585,Toys,232.5
8586,Item-8586,Electronics,284.52
8587,Item-8587,Electronics,443.54
8588,Item-8588,Home,154.51
8589,Item-8589,Books,365.95
8590,Item-8590,Electronics,110.86
8591,Item-8591,Home,28.51
8592,Item-8592,Toys,302.93
8593,Item-8593,Clothing,409.79
8594,Item-8594,Toys,264.83
8595,Item-8595,Home,242.27
8596,Item-8596,Food,297.98
8597,Item-8597,Books,404.15
8598,Item-8598,Books,97.71
8599,Item-8599,Books,74.76
8600,Item-8600,Food,122.36
8601,Item-8601,Toys,275.16
8602,Item-8602,Clothing,35.19
8603,Item-8603,Sports,326.7
8604,Item-8604,Books,387.13
8605,Item-8605,Sports,213.52
8606,Item-8606,Toys,40.6
8607,Item-8607,Clothing,464.89
8608,Item-8608,Home,235.06
8609,Item-8609,Food,59.73
8610,Item-8610,Toys,200.58
8611,Item-8611,Electronics,119.77
8612,Item-8612,Electronics,207.92
8613,Item-8613,Food,436.63
8614,Item-8614,Electronics,94.42
8615,Item-8615,Food,497.4
8616,Item-8616,Books,55.85
8617,Item-8617,Clothing,13.17
8618,Item-8618,Sports,68.67
8619,Item-8619,Electronics,146.35
8620,Item-8620,Electronics,334.78
8621,Item-8621,Toys,216.41
8622,Item-8622,Food,437.13
8623,Item-8623,Books,377.99
8624,Item-8624,Electronics,419.06
8625,Item-8625,Books,26.48
8626,Item-8626,Toys,334.68
8627,Item-8627,Sports,56.02
8628,Item-8628,Books,296.69
8629,Item-8629,Home,329.08
8630,Item-8630,Clothing,452.87
8631,Item-8631,Home,376.57
8632,Item-8632,Home,474.44
8633,Item-8633,Sports,35.36
8634,Item-8634,Books,499.26
8635,Item-8635,Home,349.12
8636,Item-8636,Toys,420.89
8637,Item-8637,Sports,60.81
8638,Item-8638,Sports,125.21
8639,Item-8639,Home,430.15
8640,Item-8640,Home,312.91
8641,Item-8641,Sports,64.52
8642,Item-8642,Clothing,74.07
8643,Item-8643,Home,294.42
8644,Item-8644,Clothing,387.36
8645,Item-8645,Sports,294.01
8646,Item-8646,Clothing,319.44
8647,Item-8647,Toys,246.81
8648,Item-8648,Home,465.26
8649,Item-8649,Books,326.36
8650,Item-8650,Books,69.36
8651,Item-8651,Clothing,332.93
8652,Item-8652,Clothing,239.32
8653,Item-8653,Sports,405.63
8654,Item-8654,Clothing,378.56
8655,Item-8655,Toys,428.73
8656,Item-8656,Books,412.92
8657,Item-8657,Electronics,281.12
8658,Item-8658,Sports,38.2
8659,Item-8659,Toys,13.8
8660,Item-8660,Home,70.9
8661,Item-8661,Sports,392.79
8662,Item-8662,Clothing,162.31
8663,Item-8663,Sports,119.5
8664,Item-8664,Food,291.8
8665,Item-8665,Food,226.58
8666,Item-8666,Food,374.33
8667,Item-8667,Clothing,26.34
8668,Item-8668,Electronics,16.6
8669,Item-8669,Electronics,160.68
8670,Item-8670,Food,224.03
8671,Item-8671,Home,70.88
8672,Item-8672,Clothing,152.16
8673,Item-8673,Home,159.81
8674,Item-8674,Clothing,141.91
8675,Item-8675,Books,209.54
8676,Item-8676,Books,162.04
8677,Item-8677,Food,303.8
8678,Item-8678,Electronics,457.84
8679,Item-8679,Sports,261.42
8680,Item-8680,Books,487.48
8681,Item-8681,Home,471.61
8682,Item-8682,Books,433.08
8683,Item-8683,Sports,150.67
8684,Item-8684,Clothing,135.17
8685,Item-8685,Electronics,161.86
8686,Item-8686,Home,238.58
8687,Item-8687,Home,172.98
8688,Item-8688,Toys,328.0
8689,Item-8689,Books,232.06
8690,Item-8690,Sports,352.35
8691,Item-8691,Clothing,178.12
8692,Item-8692,Electronics,111.93
8693,Item-8693,Electronics,421.64
8694,Item-8694,Home,286.02
8695,Item-8695,Books,42.66
8696,Item-8696,Toys,301.19
8697,Item-8697,Clothing,214.49
8698,Item-8698,Toys,207.15
8699,Item-8699,Books,50.35
8700,Item-8700,Home,339.98
8701,Item-8701,Sports,359.1
8702,Item-8702,Electronics,84.32
8703,Item-8703,Clothing,407.53
8704,Item-8704,Home,313.71
8705,Item-8705,Sports,65.87
8706,Item-8706,Sports,93.63
8707,Item-8707,Home,65.54
8708,Item-8708,Sports,64.74
8709,Item-8709,Home,307.01
8710,Item-8710,Toys,362.74
8711,Item-8711,Sports,209.0
8712,Item-8712,Food,171.83
8713,Item-8713,Home,492.54
8714,Item-8714,Books,363.05
8715,Item-8715,Electronics,473.32
8716,Item-8716,Toys,198.34
8717,Item-8717,Toys,171.63
8718,Item-8718,Sports,28.34
8719,Item-8719,Electronics,10.96
8720,Item-8720,Home,155.24
8721,Item-8721,Food,398.45
8722,Item-8722,Toys,370.34
8723,Item-8723,Sports,60.13
8724,Item-8724,Sports,13.46
8725,Item-8725,Sports,398.45
8726,Item-8726,Toys,387.54
8727,Item-8727,Food,365.71
8728,Item-8728,Clothing,206.07
8729,Item-8729,Home,284.34
8730,Item-8730,Books,28.76
8731,Item-8731,Books,237.76
8732,Item-8732,Books,446.16
8733,Item-8733,Toys,287.58
8734,Item-8734,Toys,76.53
8735,Item-8735,Books,311.3
8736,Item-8736,Clothing,172.55
8737,Item-8737,Electronics,188.81
8738,Item-8738,Sports,88.97
8739,Item-8739,Home,285.39
8740,Item-8740,Clothing,288.67
8741,Item-8741,Clothing,126.85
8742,Item-8742,Toys,278.63
8743,Item-8743,Sports,99.2
8744,Item-8744,Home,340.9
8745,Item-8745,Books,231.36
8746,Item-8746,Home,495.14
8747,Item-8747,Electronics,197.95
8748,Item-8748,Sports,407.66
8749,Item-8749,Toys,23.39
8750,Item-8750,Electronics,438.85
8751,Item-8751,Food,227.92
8752,Item-8752,Home,183.86
8753,Item-8753,Clothing,360.44
8754,Item-8754,Food,268.42
8755,Item-8755,Electronics,232.15
8756,Item-8756,Toys,149.32
8757,Item-8757,Clothing,404.72
8758,Item-8758,Electronics,162.05
8759,Item-8759,Food,293.66
8760,Item-8760,Electronics,244.36
8761,Item-8761,Electronics,295.14
8762,Item-8762,Sports,454.52
8763,Item-8763,Books,490.11
8764,Item-8764,Food,222.88
8765,Item-8765,Home,254.74
8766,Item-8766,Sports,87.79
8767,Item-8767,Clothing,404.88
8768,Item-8768,Food,368.4
8769,Item-8769,Sports,199.3
8770,Item-8770,Books,490.91
8771,Item-8771,Sports,197.94
8772,Item-8772,Books,477.32
8773,Item-8773,Toys,417.34
8774,Item-8774,Sports,453.59
8775,Item-8775,Home,445.05
8776,Item-8776,Clothing,195.98
8777,Item-8777,Food,439.49
8778,Item-8778,Toys,312.49
8779,Item-8779,Books,371.18
8780,Item-8780,Electronics,236.35
8781,Item-8781,Electronics,293.83
8782,Item-8782,Books,70.71
8783,Item-8783,Sports,232.31
8784,Item-8784,Electronics,444.87
8785,Item-8785,Sports,58.17
8786,Item-8786,Electronics,343.24
8787,Item-8787,Sports,91.97
8788,Item-8788,Electronics,467.96
8789,Item-8789,Sports,451.39
8790,Item-8790,Food,123.69
8791,Item-8791,Home,264.54
8792,Item-8792,Food,436.28
8793,Item-8793,Food,284.96
8794,Item-8794,Home,32.52
8795,Item-8795,Electronics,198.23
8796,Item-8796,Books,224.48
8797,Item-8797,Sports,73.95
8798,Item-8798,Sports,44.88
8799,Item-8799,Books,281.29
8800,Item-8800,Food,443.78
8801,Item-8801,Sports,295.54
8802,Item-8802,Books,207.42
8803,Item-8803,Electronics,43.75
8804,Item-8804,Home,422.45
8805,Item-8805,Sports,45.42
8806,Item-8806,Food,74.71
8807,Item-8807,Books,152.49
8808,Item-8808,Home,431.38
8809,Item-8809,Food,248.99
8810,Item-8810,Sports,135.76
8811,Item-8811,Sports,485.43
8812,Item-8812,Toys,385.03
8813,Item-8813,Electronics,418.56
8814,Item-8814,Electronics,435.94
8815,Item-8815,Books,453.2
8816,Item-8816,Sports,194.02
8817,Item-8817,Food,108.56
8818,Item-8818,Food,193.85
8819,Item-8819,Home,100.95
8820,Item-8820,Toys,271.23
8821,Item-8821,Electronics,68.84
8822,Item-8822,Electronics,218.82
8823,Item-8823,Clothing,311.6
8824,Item-8824,Sports,18.19
8825,Item-8825,Electronics,429.77
8826,Item-8826,Home,351.49
8827,Item-8827,Toys,473.76
8828,Item-8828,Sports,15.18
8829,Item-8829,Home,292.51
8830,Item-8830,Electronics,494.0
8831,Item-8831,Home,93.44
8832,Item-8832,Food,143.51
8833,Item-8833,Food,356.28
8834,Item-8834,Sports,164.86
8835,Item-8835,Toys,379.43
8836,Item-8836,Sports,335.86
8837,Item-8837,Sports,37.64
8838,Item-8838,Books,86.07
8839,Item-8839,Books,218.92
8840,Item-8840,Books,322.15
8841,Item-8841,Books,224.54
8842,Item-8842,Sports,265.81
8843,Item-8843,Food,364.55
8844,Item-8844,Toys,354.55
8845,Item-8845,Clothing,485.53
8846,Item-8846,Food,39.66
8847,Item-8847,Home,415.64
8848,Item-8848,Books,349.09
8849,Item-8849,Food,297.61
8850,Item-8850,Toys,56.46
8851,Item-8851,Toys,236.75
8852,Item-8852,Books,461.62
8853,Item-8853,Sports,214.25
8854,Item-8854,Toys,360.81
8855,Item-8855,Toys,192.9
8856,Item-8856,Food,359.26
8857,Item-8857,Toys,160.43
8858,Item-8858,Books,331.56
8859,Item-8859,Books,135.73
8860,Item-8860,Electronics,389.86
8861,Item-8861,Toys,436.81
8862,Item-8862,Electronics,170.73
8863,Item-8863,Electronics,106.69
8864,Item-8864,Electronics,294.89
8865,Item-8865,Home,305.27
8866,Item-8866,Home,395.9
8867,Item-8867,Sports,336.65
8868,Item-8868,Books,81.09
8869,Item-8869,Electronics,248.9
8870,Item-8870,Electronics,211.86
8871,Item-8871,Toys,126.82
8872,Item-8872,Electronics,465.23
8873,Item-8873,Sports,45.93
8874,Item-8874,Toys,316.57
8875,Item-8875,Home,229.53
8876,Item-8876,Electronics,121.43
8877,Item-8877,Books,466.36
8878,Item-8878,Books,237.08
8879,Item-8879,Electronics,188.24
8880,Item-8880,Toys,156.81
8881,Item-8881,Food,52.65
8882,Item-8882,Clothing,68.28
8883,Item-8883,Books,45.01
8884,Item-8884,Books,463.51
8885,Item-8885,Toys,258.18
8886,Item-8886,Toys,172.69
8887,Item-8887,Food,408.69
8888,Item-8888,Sports,358.5
8889,Item-8889,Books,224.11
8890,Item-8890,Electronics,478.69
8891,Item-8891,Toys,75.14
8892,Item-8892,Sports,224.38
8893,Item-8893,Food,68.54
8894,Item-8894,Toys,95.28
8895,Item-8895,Food,445.38
8896,Item-8896,Sports,460.68
8897,Item-8897,Toys,107.76
8898,Item-8898,Food,459.12
8899,Item-8899,Home,132.34
8900,Item-8900,Clothing,204.37
8901,Item-8901,Food,366.49
8902,Item-8902,Toys,242.88
8903,Item-8903,Toys,318.44
8904,Item-8904,Books,105.66
8905,Item-8905,Food,421.35
8906,Item-8906,Sports,131.91
8907,Item-8907,Home,76.79
8908,Item-8908,Food,63.48
8909,Item-8909,Toys,470.59
8910,Item-8910,Clothing,42.66
8911,Item-8911,Home,479.66
8912,Item-8912,Sports,414.86
8913,Item-8913,Home,69.76
8914,Item-8914,Home,59.56
8915,Item-8915,Books,372.44
8916,Item-8916,Books,378.58
8917,Item-8917,Clothing,217.54
8918,Item-8918,Books,308.76
8919,Item-8919,Electronics,12.45
8920,Item-8920,Electronics,469.07
8921,Item-8921,Books,409.33
8922,Item-8922,Clothing,387.0
8923,Item-8923,Toys,152.75
8924,Item-8924,Sports,306.3
8925,Item-8925,Toys,59.83
8926,Item-8926,Electronics,146.42
8927,Item-8927,Food,81.65
8928,Item-8928,Sports,157.48
8929,Item-8929,Food,252.35
8930,Item-8930,Clothing,139.23
8931,Item-8931,Electronics,494.94
8932,Item-8932,Sports,382.31
8933,Item-8933,Food,278.44
8934,Item-8934,Sports,239.72
8935,Item-8935,Home,133.1
8936,Item-8936,Home,234.98
8937,Item-8937,Electronics,477.34
8938,Item-8938,Electronics,232.12
8939,Item-8939,Home,206.47
8940,Item-8940,Food,311.45
8941,Item-8941,Sports,319.66
8942,Item-8942,Food,68.27
8943,Item-8943,Electronics,400.21
8944,Item-8944,Toys,247.36
8945,Item-8945,Toys,268.93
8946,Item-8946,Sports,103.83
8947,Item-8947,Clothing,223.25
8948,Item-8948,Food,273.01
8949,Item-8949,Clothing,305.96
8950,Item-8950,Toys,426.19
8951,Item-8951,Electronics,460.21
8952,Item-8952,Home,213.34
8953,Item-8953,Toys,497.71
8954,Item-8954,Food,105.81
8955,Item-8955,Clothing,230.28
8956,Item-8956,Electronics,83.06
8957,Item-8957,Food,219.15
8958,Item-8958,Clothing,294.55
8959,Item-8959,Toys,60.56
8960,Item-8960,Home,118.07
8961,Item-8961,Home,407.19
8962,Item-8962,Home,367.59
8963,Item-8963,Sports,86.19
8964,Item-8964,Sports,58.55
8965,Item-8965,Toys,146.73
8966,Item-8966,Clothing,128.82
8967,Item-8967,Toys,83.87
8968,Item-8968,Toys,411.29
8969,Item-8969,Electronics,68.9
8970,Item-8970,Electronics,74.64
8971,Item-8971,Toys,141.78
8972,Item-8972,Clothing,147.82
8973,Item-8973,Food,473.18
8974,Item-8974,Electronics,347.55
8975,Item-8975,Clothing,230.16
8976,Item-8976,Toys,453.96
8977,Item-8977,Food,465.58
8978,Item-8978,Electronics,255.25
8979,Item-8979,Food,130.53
8980,Item-8980,Toys,440.29
8981,Item-8981,Home,195.64
8982,Item-8982,Electronics,19.8
8983,Item-8983,Sports,103.69
8984,Item-8984,Electronics,365.83
8985,Item-8985,Food,27.1
8986,Item-8986,Home,285.07
8987,Item-8987,Clothing,78.9
8988,Item-8988,Food,491.17
8989,Item-8989,Toys,18.29
8990,Item-8990,Clothing,396.66
8991,Item-8991,Sports,87.55
8992,Item-8992,Food,354.03
8993,Item-8993,Sports,300.83
8994,Item-8994,Toys,55.58
8995,Item-8995,Clothing,135.91
8996,Item-8996,Books,124.02
8997,Item-8997,Electronics,419.4
8998,Item-8998,Food,482.14
8999,Item-8999,Home,202.03
9000,Item-9000,Sports,323.49
9001,Item-9001,Toys,33.89
9002,Item-9002,Sports,177.93
9003,Item-9003,Books,403.35
9004,Item-9004,Sports,25.58
9005,Item-9005,Sports,171.72
9006,Item-9006,Books,369.03
9007,Item-9007,Electronics,74.34
9008,Item-9008,Home,93.86
9009,Item-9009,Sports,81.84
9010,Item-9010,Toys,88.05
9011,Item-9011,Books,430.72
9012,Item-9012,Home,74.01
9013,Item-9013,Home,219.99
9014,Item-9014,Toys,218.77
9015,Item-9015,Toys,84.77
9016,Item-9016,Home,388.97
9017,Item-9017,Toys,66.84
9018,Item-9018,Toys,47.0
9019,Item-9019,Electronics,279.09
9020,Item-9020,Sports,484.79
9021,Item-9021,Home,252.34
9022,Item-9022,Clothing,15.62
9023,Item-9023,Clothing,468.52
9024,Item-9024,Clothing,36.54
9025,Item-9025,Clothing,242.7
9026,Item-9026,Sports,320.75
9027,Item-9027,Toys,199.96
9028,Item-9028,Toys,318.21
9029,Item-9029,Toys,206.12
9030,Item-9030,Sports,71.11
9031,Item-9031,Home,447.94
9032,Item-9032,Books,82.79
9033,Item-9033,Electronics,138.1
9034,Item-9034,Electronics,474.2
9035,Item-9035,Books,224.59
9036,Item-9036,Clothing,198.0
9037,Item-9037,Clothing,307.46
9038,Item-9038,Books,483.31
9039,Item-9039,Food,433.88
9040,Item-9040,Sports,129.11
9041,Item-9041,Clothing,487.71
9042,Item-9042,Sports,93.05
9043,Item-9043,Toys,197.29
9044,Item-9044,Toys,306.49
9045,Item-9045,Home,462.72
9046,Item-9046,Books,137.36
9047,Item-9047,Electronics,80.9
9048,Item-9048,Sports,395.28
9049,Item-9049,Books,439.21
9050,Item-9050,Electronics,191.54
9051,Item-9051,Home,312.22
9052,Item-9052,Food,115.64
9053,Item-9053,Home,81.1
9054,Item-9054,Books,496.76
9055,Item-9055,Home,364.79
9056,Item-9056,Toys,41.29
9057,Item-9057,Food,270.82
9058,Item-9058,Books,380.32
9059,Item-9059,Books,22.24
9060,Item-9060,Electronics,319.0
9061,Item-9061,Electronics,434.92
9062,Item-9062,Clothing,193.96
9063,Item-9063,Electronics,97.71
9064,Item-9064,Sports,259.63
9065,Item-9065,Sports,473.83
9066,Item-9066,Electronics,255.82
9067,Item-9067,Toys,318.97
9068,Item-9068,Food,262.1
9069,Item-9069,Electronics,316.7
9070,Item-9070,Sports,489.24
9071,Item-9071,Home,190.97
9072,Item-9072,Sports,364.52
9073,Item-9073,Electronics,367.38
9074,Item-9074,Electronics,267.81
9075,Item-9075,Toys,210.43
9076,Item-9076,Books,373.09
9077,Item-9077,Home,256.46
9078,Item-9078,Clothing,345.53
9079,Item-9079,Toys,101.62
9080,Item-9080,Books,112.07
9081,Item-9081,Food,469.58
9082,Item-9082,Sports,439.66
9083,Item-9083,Home,80.31
9084,Item-9084,Electronics,130.97
9085,Item-9085,Electronics,207.49
9086,Item-9086,Clothing,258.03
9087,Item-9087,Toys,137.54
9088,Item-9088,Home,61.73
9089,Item-9089,Toys,116.3
9090,Item-9090,Electronics,372.53
9091,Item-9091,Electronics,476.39
9092,Item-9092,Books,119.8
9093,Item-9093,Clothing,49.17
9094,Item-9094,Home,497.01
9095,Item-9095,Toys,380.85
9096,Item-9096,Electronics,346.0
9097,Item-9097,Clothing,402.33
9098,Item-9098,Books,134.41
9099,Item-9099,Toys,261.03
9100,Item-9100,Food,114.94
9101,Item-9101,Food,469.63
9102,Item-9102,Books,28.89
9103,Item-9103,Electronics,479.6
9104,Item-9104,Toys,323.82
9105,Item-9105,Home,286.67
9106,Item-9106,Home,139.12
9107,Item-9107,Food,190.53
9108,Item-9108,Toys,200.87
9109,Item-9109,Clothing,322.31
9110,Item-9110,Home,485.82
9111,Item-9111,Home,44.13
9112,Item-9112,Home,270.61
9113,Item-9113,Clothing,176.65
9114,Item-9114,Electronics,207.97
9115,Item-9115,Home,117.29
9116,Item-9116,Clothing,396.38
9117,Item-9117,Electronics,359.04
9118,Item-9118,Clothing,271.11
9119,Item-9119,Food,259.09
9120,Item-9120,Sports,248.58
9121,Item-9121,Home,50.22
9122,Item-9122,Home,66.67
9123,Item-9123,Sports,179.42
9124,Item-9124,Electronics,185.94
9125,Item-9125,Electronics,60.72
9126,Item-9126,Clothing,469.32
9127,Item-9127,Home,423.0
9128,Item-9128,Clothing,160.57
9129,Item-9129,Home,70.08
9130,Item-9130,Food,333.14
9131,Item-9131,Clothing,179.67
9132,Item-9132,Books,289.96
9133,Item-9133,Sports,472.81
9134,Item-9134,Electronics,103.19
9135,Item-9135,Electronics,24.42
9136,Item-9136,Toys,476.6
9137,Item-9137,Food,455.28
9138,Item-9138,Clothing,266.4
9139,Item-9139,Electronics,109.71
9140,Item-9140,Clothing,43.21
9141,Item-9141,Food,365.36
9142,Item-9142,Food,462.83
9143,Item-9143,Clothing,350.32
9144,Item-9144,Books,349.55
9145,Item-9145,Sports,218.81
9146,Item-9146,Toys,82.76
9147,Item-9147,Toys,103.48
9148,Item-9148,Books,41.48
9149,Item-9149,Books,396.79
9150,Item-9150,Books,199.07
9151,Item-9151,Home,60.86
